,addr,category,brand
1090,원주,치킨,BBQ
1091,원주,치킨,BBQ
1092,인제,치킨,BBQ
1093,인제,치킨,BBQ
1094,영월,치킨,BBQ
1095,평창,치킨,BBQ
1096,정선,치킨,BBQ
1097,평창,치킨,BBQ
1098,양양,치킨,BBQ
1099,속초,치킨,BBQ
1100,속초,치킨,BBQ
1101,양양,치킨,BBQ
1102,고성,치킨,BBQ
1103,정선,치킨,BBQ
1104,정선,치킨,BBQ
1105,강릉,치킨,BBQ
1106,강릉,치킨,BBQ
1107,강릉,치킨,BBQ
1108,강릉,치킨,BBQ
1109,정선,치킨,BBQ
1110,강릉,치킨,BBQ
1111,강릉,치킨,BBQ
1112,강릉,치킨,BBQ
1113,동해,치킨,BBQ
1114,동해,치킨,BBQ
1115,동해,치킨,BBQ
1116,삼척,치킨,BBQ
1117,삼척,치킨,BBQ
1118,영광,치킨,BBQ
1119,구례,치킨,BBQ
1120,장성,치킨,BBQ
1121,곡성,치킨,BBQ
1122,장성,치킨,BBQ
1123,영광,치킨,BBQ
1124,구례,치킨,BBQ
1125,화순,치킨,BBQ
1126,화순,치킨,BBQ
1127,나주,치킨,BBQ
1128,나주,치킨,BBQ
1129,나주,치킨,BBQ
1130,순천,치킨,BBQ
1131,순천,치킨,BBQ
1132,순천,치킨,BBQ
1133,광양,치킨,BBQ
1134,순천,치킨,BBQ
1135,무안,치킨,BBQ
1136,순천,치킨,BBQ
1137,광양,치킨,BBQ
1138,순천,치킨,BBQ
1139,순천,치킨,BBQ
1140,순천,치킨,BBQ
1141,순천,치킨,BBQ
1142,광양,치킨,BBQ
1143,무안,치킨,BBQ
1144,보성,치킨,BBQ
1145,무안,치킨,BBQ
1146,목포,치킨,BBQ
1147,목포,치킨,BBQ
1148,목포,치킨,BBQ
1149,목포,치킨,BBQ
1150,목포,치킨,BBQ
1151,목포,치킨,BBQ
1152,여수,치킨,BBQ
1153,여수,치킨,BBQ
1154,여수,치킨,BBQ
1155,여수,치킨,BBQ
1156,여수,치킨,BBQ
1157,여수,치킨,BBQ
1158,여수,치킨,BBQ
1159,여수,치킨,BBQ
1160,여수,치킨,BBQ
1161,여수,치킨,BBQ
1162,여수,치킨,BBQ
1163,여수,치킨,BBQ
1164,영암,치킨,BBQ
1165,여수,치킨,BBQ
1166,장흥,치킨,BBQ
1167,강진,치킨,BBQ
1168,해남,치킨,BBQ
1169,진도,치킨,BBQ
1170,완도,치킨,BBQ
1171,해남,치킨,BBQ
1172,완도,치킨,BBQ
1173,완도,치킨,BBQ
1174,인천계양,치킨,BBQ
1175,인천부평,치킨,BBQ
1176,인천계양,치킨,BBQ
1177,인천계양,치킨,BBQ
1178,인천부평,치킨,BBQ
1179,인천부평,치킨,BBQ
1180,인천부평,치킨,BBQ
1181,인천계양,치킨,BBQ
1182,인천부평,치킨,BBQ
1183,인천부평,치킨,BBQ
1184,인천계양,치킨,BBQ
1185,인천남동,치킨,BBQ
1186,인천남동,치킨,BBQ
1187,인천남동,치킨,BBQ
1188,인천계양,치킨,BBQ
1189,인천부평,치킨,BBQ
1190,인천남동,치킨,BBQ
1191,인천남동,치킨,BBQ
1192,인천부평,치킨,BBQ
1193,인천계양,치킨,BBQ
1194,인천부평,치킨,BBQ
1195,인천남동,치킨,BBQ
1196,인천부평,치킨,BBQ
1197,인천남동,치킨,BBQ
1198,인천서구,치킨,BBQ
1199,인천남동,치킨,BBQ
1200,인천남동,치킨,BBQ
1201,인천남동,치킨,BBQ
1202,인천서구,치킨,BBQ
1203,인천서구,치킨,BBQ
1204,인천서구,치킨,BBQ
1205,인천연수,치킨,BBQ
1206,인천서구,치킨,BBQ
1207,인천미추홀,치킨,BBQ
1208,인천남동,치킨,BBQ
1209,인천서구,치킨,BBQ
1210,인천미추홀,치킨,BBQ
1211,인천미추홀,치킨,BBQ
1212,인천서구,치킨,BBQ
1213,인천서구,치킨,BBQ
1214,인천서구,치킨,BBQ
1215,인천미추홀,치킨,BBQ
1216,인천미추홀,치킨,BBQ
1217,인천연수,치킨,BBQ
1218,인천미추홀,치킨,BBQ
1219,인천연수,치킨,BBQ
1220,인천연수,치킨,BBQ
1221,인천미추홀,치킨,BBQ
1222,인천연수,치킨,BBQ
1223,인천미추홀,치킨,BBQ
1224,인천서구,치킨,BBQ
1225,인천미추홀,치킨,BBQ
1226,인천미추홀,치킨,BBQ
1227,인천연수,치킨,BBQ
1228,인천동구,치킨,BBQ
1229,인천연수,치킨,BBQ
1230,인천미추홀,치킨,BBQ
1231,인천서구,치킨,BBQ
1232,인천남구,치킨,BBQ
1233,인천연수,치킨,BBQ
1234,인천동구,치킨,BBQ
1235,인천서구,치킨,BBQ
1236,인천연수,치킨,BBQ
1237,인천중구,치킨,BBQ
1238,인천연수,치킨,BBQ
1239,인천연수,치킨,BBQ
1240,인천연수,치킨,BBQ
1241,인천연수,치킨,BBQ
1242,인천연수,치킨,BBQ
1243,인천연수,치킨,BBQ
1244,인천연수,치킨,BBQ
1245,인천연수,치킨,BBQ
1246,인천연수,치킨,BBQ
1247,인천연수,치킨,BBQ
1248,인천중구,치킨,BBQ
1249,인천중구,치킨,BBQ
1250,인천중구,치킨,BBQ
1251,인천중구,치킨,BBQ
1252,인천중구,치킨,BBQ
1253,인천중구,치킨,BBQ
1254,인천강화,치킨,BBQ
1255,광주북구,치킨,BBQ
1256,광주광산,치킨,BBQ
1257,광주광산,치킨,BBQ
1258,광주북구,치킨,BBQ
1259,광주북구,치킨,BBQ
1260,광주광산,치킨,BBQ
1261,광주북구,치킨,BBQ
1262,광주북구,치킨,BBQ
1263,광주광산,치킨,BBQ
1264,광주광산,치킨,BBQ
1265,광주북구,치킨,BBQ
1266,광주북구,치킨,BBQ
1267,광주북구,치킨,BBQ
1268,광주광산,치킨,BBQ
1269,광주광산,치킨,BBQ
1270,광주광산,치킨,BBQ
1271,광주북구,치킨,BBQ
1272,광주북구,치킨,BBQ
1273,광주북구,치킨,BBQ
1274,광주북구,치킨,BBQ
1275,광주북구,치킨,BBQ
1276,광주광산,치킨,BBQ
1277,광주광산,치킨,BBQ
1278,광주서구,치킨,BBQ
1279,광주북구,치킨,BBQ
1280,광주서구,치킨,BBQ
1281,광주동구,치킨,BBQ
1282,광주서구,치킨,BBQ
1283,광주서구,치킨,BBQ
1284,광주광산,치킨,BBQ
1285,광주서구,치킨,BBQ
1286,광주동구,치킨,BBQ
1287,광주광산,치킨,BBQ
1288,광주동구,치킨,BBQ
1289,광주서구,치킨,BBQ
1290,광주서구,치킨,BBQ
1291,광주남구,치킨,BBQ
1292,광주남구,치킨,BBQ
1293,광주서구,치킨,BBQ
1294,광주서구,치킨,BBQ
1295,광주서구,치킨,BBQ
1296,광주남구,치킨,BBQ
1297,광주남구,치킨,BBQ
1298,광주서구,치킨,BBQ
1299,광주광산,치킨,BBQ
1300,광주남구,치킨,BBQ
1301,광주서구,치킨,BBQ
1302,광주남구,치킨,BBQ
1303,광주서구,치킨,BBQ
1304,광주서구,치킨,BBQ
1305,광주동구,치킨,BBQ
1306,광주남구,치킨,BBQ
1307,광주남구,치킨,BBQ
1308,광주남구,치킨,BBQ
1309,광주남구,치킨,BBQ
1310,대구북구,치킨,BBQ
1311,대구북구,치킨,BBQ
1312,대구북구,치킨,BBQ
1313,대구북구,치킨,BBQ
1314,대구달성,치킨,BBQ
1315,대구북구,치킨,BBQ
1316,대구북구,치킨,BBQ
1317,대구달성,치킨,BBQ
1318,대구달성,치킨,BBQ
1319,대구달서,치킨,BBQ
1320,대구동구,치킨,BBQ
1321,대구달서,치킨,BBQ
1322,대구달서,치킨,BBQ
1323,대구달서,치킨,BBQ
1324,대구북구,치킨,BBQ
1325,대구달서,치킨,BBQ
1326,대구동구,치킨,BBQ
1327,대구북구,치킨,BBQ
1328,대구서구,치킨,BBQ
1329,대구서구,치킨,BBQ
1330,대구달서,치킨,BBQ
1331,대구북구,치킨,BBQ
1332,대구서구,치킨,BBQ
1333,대구달서,치킨,BBQ
1334,대구북구,치킨,BBQ
1335,대구달서,치킨,BBQ
1336,대구동구,치킨,BBQ
1337,대구달서,치킨,BBQ
1338,대구동구,치킨,BBQ
1339,대구달서,치킨,BBQ
1340,대구달서,치킨,BBQ
1341,대구달서,치킨,BBQ
1342,대구달서,치킨,BBQ
1343,대구달성,치킨,BBQ
1344,대구중구,치킨,BBQ
1345,대구동구,치킨,BBQ
1346,대구달서,치킨,BBQ
1347,대구동구,치킨,BBQ
1348,대구동구,치킨,BBQ
1349,대구동구,치킨,BBQ
1350,대구달서,치킨,BBQ
1351,대구남구,치킨,BBQ
1352,대구달성,치킨,BBQ
1353,대구달성,치킨,BBQ
1354,대구중구,치킨,BBQ
1355,대구수성,치킨,BBQ
1356,대구남구,치킨,BBQ
1357,대구달서,치킨,BBQ
1358,대구수성,치킨,BBQ
1359,대구남구,치킨,BBQ
1360,대구남구,치킨,BBQ
1361,대구수성,치킨,BBQ
1362,대구달서,치킨,BBQ
1363,대구달서,치킨,BBQ
1364,대구수성,치킨,BBQ
1365,대구동구,치킨,BBQ
1366,대구수성,치킨,BBQ
1367,대구수성,치킨,BBQ
1368,대구수성,치킨,BBQ
1369,대구수성,치킨,BBQ
1370,대구동구,치킨,BBQ
1371,대구동구,치킨,BBQ
1372,대구수성,치킨,BBQ
1373,대구동구,치킨,BBQ
1374,대구수성,치킨,BBQ
1375,대구수성,치킨,BBQ
1376,대구동구,치킨,BBQ
1377,대구수성,치킨,BBQ
1378,대구수성,치킨,BBQ
1379,대구수성,치킨,BBQ
1380,대구수성,치킨,BBQ
1381,대구수성,치킨,BBQ
1382,대구달성,치킨,BBQ
1383,대구달성,치킨,BBQ
1384,대구달성,치킨,BBQ
1385,대전대덕,치킨,BBQ
1386,대전대덕,치킨,BBQ
1387,대전대덕,치킨,BBQ
1388,대전유성,치킨,BBQ
1389,대전유성,치킨,BBQ
1390,대전유성,치킨,BBQ
1391,대전유성,치킨,BBQ
1392,대전유성,치킨,BBQ
1393,대전서구,치킨,BBQ
1394,대전대덕,치킨,BBQ
1395,대전유성,치킨,BBQ
1396,대전서구,치킨,BBQ
1397,대전유성,치킨,BBQ
1398,대전서구,치킨,BBQ
1399,대전서구,치킨,BBQ
1400,대전유성,치킨,BBQ
1401,대전대덕,치킨,BBQ
1402,대전서구,치킨,BBQ
1403,대전동구,치킨,BBQ
1404,대전서구,치킨,BBQ
1405,대전동구,치킨,BBQ
1406,대전동구,치킨,BBQ
1407,대전서구,치킨,BBQ
1408,대전서구,치킨,BBQ
1409,대전서구,치킨,BBQ
1410,대전동구,치킨,BBQ
1411,대전서구,치킨,BBQ
1412,대전중구,치킨,BBQ
1413,대전중구,치킨,BBQ
1414,대전동구,치킨,BBQ
1415,대전중구,치킨,BBQ
1416,대전서구,치킨,BBQ
1417,대전동구,치킨,BBQ
1418,대전중구,치킨,BBQ
1419,대전서구,치킨,BBQ
1420,대전서구,치킨,BBQ
1421,대전중구,치킨,BBQ
1422,대전서구,치킨,BBQ
1423,대전동구,치킨,BBQ
1424,부산북구,치킨,BBQ
1425,부산기장,치킨,BBQ
1426,부산강서,치킨,BBQ
1427,부산북구,치킨,BBQ
1428,부산북구,치킨,BBQ
1429,부산금정,치킨,BBQ
1430,부산기장,치킨,BBQ
1431,부산북구,치킨,BBQ
1432,부산기장,치킨,BBQ
1433,부산금정,치킨,BBQ
1434,부산북구,치킨,BBQ
1435,부산북구,치킨,BBQ
1436,부산북구,치킨,BBQ
1437,부산금정,치킨,BBQ
1438,부산북구,치킨,BBQ
1439,부산금정,치킨,BBQ
1440,부산금정,치킨,BBQ
1441,부산북구,치킨,BBQ
1442,부산금정,치킨,BBQ
1443,부산금정,치킨,BBQ
1444,부산금정,치킨,BBQ
1445,부산사상,치킨,BBQ
1446,부산금정,치킨,BBQ
1447,부산동래,치킨,BBQ
1448,부산동래,치킨,BBQ
1449,부산금정,치킨,BBQ
1450,부산사상,치킨,BBQ
1451,부산동래,치킨,BBQ
1452,부산동래,치킨,BBQ
1453,부산동래,치킨,BBQ
1454,부산동래,치킨,BBQ
1455,부산동래,치킨,BBQ
1456,부산동래,치킨,BBQ
1457,부산동래,치킨,BBQ
1458,부산연제,치킨,BBQ
1459,부산연제,치킨,BBQ
1460,부산부산진,치킨,BBQ
1461,부산사상,치킨,BBQ
1462,부산연제,치킨,BBQ
1463,부산사상,치킨,BBQ
1464,부산부산진,치킨,BBQ
1465,부산부산진,치킨,BBQ
1466,부산기장,치킨,BBQ
1467,부산동래,치킨,BBQ
1468,부산동래,치킨,BBQ
1469,부산동래,치킨,BBQ
1470,부산사상,치킨,BBQ
1471,부산부산진,치킨,BBQ
1472,부산동래,치킨,BBQ
1473,부산연제,치킨,BBQ
1474,부산부산진,치킨,BBQ
1475,부산강서,치킨,BBQ
1476,부산연제,치킨,BBQ
1477,부산해운대,치킨,BBQ
1478,부산해운대,치킨,BBQ
1479,부산강서,치킨,BBQ
1480,부산연제,치킨,BBQ
1481,부산사상,치킨,BBQ
1482,부산부산진,치킨,BBQ
1483,부산연제,치킨,BBQ
1484,부산동래,치킨,BBQ
1485,부산부산진,치킨,BBQ
1486,부산부산진,치킨,BBQ
1487,부산해운대,치킨,BBQ
1488,부산기장,치킨,BBQ
1489,부산해운대,치킨,BBQ
1490,부산부산진,치킨,BBQ
1491,부산연제,치킨,BBQ
1492,부산부산진,치킨,BBQ
1493,부산연제,치킨,BBQ
1494,부산부산진,치킨,BBQ
1495,부산기장,치킨,BBQ
1496,부산강서,치킨,BBQ
1497,부산해운대,치킨,BBQ
1498,부산해운대,치킨,BBQ
1499,부산기장,치킨,BBQ
1500,부산부산진,치킨,BBQ
1501,부산사하,치킨,BBQ
1502,부산사하,치킨,BBQ
1503,부산부산진,치킨,BBQ
1504,부산사하,치킨,BBQ
1505,부산해운대,치킨,BBQ
1506,부산수영,치킨,BBQ
1507,부산수영,치킨,BBQ
1508,부산수영,치킨,BBQ
1509,부산동구,치킨,BBQ
1510,부산남구,치킨,BBQ
1511,부산서구,치킨,BBQ
1512,부산사하,치킨,BBQ
1513,부산해운대,치킨,BBQ
1514,부산중구,치킨,BBQ
1515,부산서구,치킨,BBQ
1516,부산남구,치킨,BBQ
1517,부산남구,치킨,BBQ
1518,부산중구,치킨,BBQ
1519,부산남구,치킨,BBQ
1520,부산수영,치킨,BBQ
1521,부산중구,치킨,BBQ
1522,부산해운대,치킨,BBQ
1523,부산남구,치킨,BBQ
1524,부산남구,치킨,BBQ
1525,부산해운대,치킨,BBQ
1526,부산해운대,치킨,BBQ
1527,부산남구,치킨,BBQ
1528,부산해운대,치킨,BBQ
1529,부산기장,치킨,BBQ
1530,부산해운대,치킨,BBQ
1531,부산사하,치킨,BBQ
1532,부산서구,치킨,BBQ
1533,부산해운대,치킨,BBQ
1534,부산영도,치킨,BBQ
1535,부산남구,치킨,BBQ
1536,부산남구,치킨,BBQ
1537,서울광진,치킨,BBQ
1538,서울광진,치킨,BBQ
1539,서울광진,치킨,BBQ
1540,서울광진,치킨,BBQ
1541,서울광진,치킨,BBQ
1542,서울광진,치킨,BBQ
1543,서울광진,치킨,BBQ
1544,서울광진,치킨,BBQ
1545,서울광진,치킨,BBQ
1546,서울광진,치킨,BBQ
1547,서울광진,치킨,BBQ
1548,서울광진,치킨,BBQ
1549,서울송파,치킨,BBQ
1550,서울강동,치킨,BBQ
1551,서울강동,치킨,BBQ
1552,서울광진,치킨,BBQ
1553,서울송파,치킨,BBQ
1554,서울광진,치킨,BBQ
1555,서울강동,치킨,BBQ
1556,서울송파,치킨,BBQ
1557,서울강동,치킨,BBQ
1558,서울송파,치킨,BBQ
1559,서울동대문,치킨,BBQ
1560,서울송파,치킨,BBQ
1561,서울송파,치킨,BBQ
1562,서울성동,치킨,BBQ
1563,서울송파,치킨,BBQ
1564,서울송파,치킨,BBQ
1565,서울송파,치킨,BBQ
1566,서울강동,치킨,BBQ
1567,서울강동,치킨,BBQ
1568,서울동대문,치킨,BBQ
1569,서울동대문,치킨,BBQ
1570,서울중랑,치킨,BBQ
1571,서울중랑,치킨,BBQ
1572,서울강동,치킨,BBQ
1573,서울송파,치킨,BBQ
1574,서울강동,치킨,BBQ
1575,서울송파,치킨,BBQ
1576,서울중랑,치킨,BBQ
1577,서울강동,치킨,BBQ
1578,서울송파,치킨,BBQ
1579,서울중랑,치킨,BBQ
1580,서울강남,치킨,BBQ
1581,서울동대문,치킨,BBQ
1582,서울성동,치킨,BBQ
1583,서울중랑,치킨,BBQ
1584,서울중랑,치킨,BBQ
1585,서울강남,치킨,BBQ
1586,서울강남,치킨,BBQ
1587,서울강남,치킨,BBQ
1588,서울강남,치킨,BBQ
1589,서울동대문,치킨,BBQ
1590,서울중랑,치킨,BBQ
1591,서울강남,치킨,BBQ
1592,서울중랑,치킨,BBQ
1593,서울동대문,치킨,BBQ
1594,서울강남,치킨,BBQ
1595,서울강남,치킨,BBQ
1596,서울성동,치킨,BBQ
1597,서울중랑,치킨,BBQ
1598,서울강남,치킨,BBQ
1599,서울강남,치킨,BBQ
1600,서울강남,치킨,BBQ
1601,서울강남,치킨,BBQ
1602,서울강동,치킨,BBQ
1603,서울동대문,치킨,BBQ
1604,서울강남,치킨,BBQ
1605,서울송파,치킨,BBQ
1606,서울성동,치킨,BBQ
1607,서울중랑,치킨,BBQ
1608,서울강남,치킨,BBQ
1609,서울성동,치킨,BBQ
1610,서울강동,치킨,BBQ
1611,서울강남,치킨,BBQ
1612,서울강남,치킨,BBQ
1613,서울송파,치킨,BBQ
1614,서울중랑,치킨,BBQ
1615,서울송파,치킨,BBQ
1616,서울송파,치킨,BBQ
1617,서울강동,치킨,BBQ
1618,서울강남,치킨,BBQ
1619,서울성북,치킨,BBQ
1620,서울중구,치킨,BBQ
1621,서울강남,치킨,BBQ
1622,서울강남,치킨,BBQ
1623,서울성북,치킨,BBQ
1624,서울종로,치킨,BBQ
1625,서울성북,치킨,BBQ
1626,서울중랑,치킨,BBQ
1627,서울송파,치킨,BBQ
1628,서울강남,치킨,BBQ
1629,서울서초,치킨,BBQ
1630,서울서초,치킨,BBQ
1631,서울성북,치킨,BBQ
1632,서울서초,치킨,BBQ
1633,서울성북,치킨,BBQ
1634,서울성북,치킨,BBQ
1635,서울성북,치킨,BBQ
1636,서울서초,치킨,BBQ
1637,서울서초,치킨,BBQ
1638,서울노원,치킨,BBQ
1639,서울노원,치킨,BBQ
1640,서울노원,치킨,BBQ
1641,서울서초,치킨,BBQ
1642,서울성북,치킨,BBQ
1643,서울노원,치킨,BBQ
1644,서울성북,치킨,BBQ
1645,서울중구,치킨,BBQ
1646,서울서초,치킨,BBQ
1647,서울종로,치킨,BBQ
1648,서울종로,치킨,BBQ
